Institution,Dataset,Dataset-URL,Filename,License,Attribution,Image-URI,MIME type,Kick-Off
Museum für Naturkunde Berlin,Tierstimmenarchiv,https://codingdavinci.de/de/daten/tierstimmenarchiv,mfn_tierstimmen.jpg,CC BY-SA,"Tierstimmenarchiv, Museum für Naturkunde Berlin",/sites/default/files/2019-04/mfn_tierstimmen.jpg,image/jpeg,Berlin 2014
Museum für Naturkunde Berlin,Tierstimmenarchiv,https://codingdavinci.de/de/daten/tierstimmenarchiv,mfn_tierstimmen.jpg,CC BY-SA,"Tierstimmenarchiv, Museum für Naturkunde Berlin",/sites/default/files/2019-04/mfn_tierstimmen.jpg,image/jpeg,Berlin 2017
Museum für Naturkunde Berlin,Tierstimmenarchiv,https://codingdavinci.de/de/daten/tierstimmenarchiv,mfn_tierstimmen.jpg,CC BY-SA,"Tierstimmenarchiv, Museum für Naturkunde Berlin",/sites/default/files/2019-04/mfn_tierstimmen.jpg,image/jpeg,Ost 2018
Museum für Naturkunde Berlin,3D-Scans biologischer Sammlungsobjekte,https://codingdavinci.de/de/daten/3d-scans-biologischer-sammlungsobjekte,mfn-2017-3d.jpg,CC BY-SA,"µCT-Labor, Museum für Naturkunde Berlin",/sites/default/files/2019-04/mfn-2017-3d.jpg,image/jpeg,Berlin 2017
Museum für Naturkunde Berlin,"Insektenkästen, hoch aufgelöst",https://codingdavinci.de/de/daten/insektenkaesten-hoch-aufgeloest,insektenkasten.jpg,CC0 1.0,,/sites/default/files/2019-04/insektenkasten.jpg,image/jpeg,Berlin 2014
Museum für Naturkunde Berlin,"Insektenkästen, hoch aufgelöst",https://codingdavinci.de/de/daten/insektenkaesten-hoch-aufgeloest,insektenkasten.jpg,CC0 1.0,,/sites/default/files/2019-04/insektenkasten.jpg,image/jpeg,Berlin 2017
Museum für Naturkunde Berlin,Mineraliensammlung des Museums für Naturkunde,https://codingdavinci.de/de/daten/mineraliensammlung-des-museums-fuer-naturkunde,cvd_mineral.jpg,CC BY-SA,"Mineralogische Sammlung, Museum für Naturkunde Berlin",/sites/default/files/2019-04/cvd_mineral.jpg,image/jpeg,Berlin 2017
Museum für Naturkunde Berlin,Zoosphere: Hochauflösende sphärische Bildsequenzen,https://codingdavinci.de/de/daten/zoosphere-hochaufloesende-sphaerische-bildsequenzen,Beispielbild_zoosphere.png,CC0 1.0,,/sites/default/files/2019-04/Beispielbild_zoosphere.png,image/png,Berlin 2017
Museum für Naturkunde Berlin,Zoosphere: Hochauflösende sphärische Bildsequenzen,https://codingdavinci.de/de/daten/zoosphere-hochaufloesende-sphaerische-bildsequenzen,Beispielbild_zoosphere.png,CC0 1.0,,/sites/default/files/2019-04/Beispielbild_zoosphere.png,image/png,Berlin 2015
Museum für Naturkunde Berlin,Raubfliegen (Asilidae) im Bild,https://codingdavinci.de/de/daten/raubfliegen-asilidae-im-bild,naturkundemuseum_2_fliegen.jpg,CC BY-SA,Museum für Naturkunde Berlin,/sites/default/files/2019-04/naturkundemuseum_2_fliegen.jpg,image/jpeg,Berlin 2015
Museum für Naturkunde Berlin,Naturkundliche Zeichnungen von C. G. Ehrenberg,https://codingdavinci.de/de/daten/naturkundliche-zeichnungen-von-c-g-ehrenberg,naturkundemuseum_3_ehrenberg.jpg,CC BY-SA,Museum für Naturkunde Berlin,/sites/default/files/2019-04/naturkundemuseum_3_ehrenberg.jpg,image/jpeg,Berlin 2015
Museum für Naturkunde Berlin,Fotos von Schwalbenschwänzen und Weißlingen,https://codingdavinci.de/de/daten/fotos-von-schwalbenschwaenzen-und-weisslingen,naturkundemuseum_1_schmetterlinge.jpg,CC BY-SA,Museum für Naturkunde Berlin,/sites/default/files/2019-04/naturkundemuseum_1_schmetterlinge.jpg,image/jpeg,Berlin 2015
Museum für Naturkunde Berlin,Mineralogische Sammlungsobjekte,https://codingdavinci.de/de/daten/mineralogische-sammlungsobjekte,naturkundemuseum_4_gesteine.jpg,CC BY-SA,Museum für Naturkunde Berlin,/sites/default/files/2019-04/naturkundemuseum_4_gesteine.jpg,image/jpeg,Berlin 2015
Museum für Naturkunde Berlin,Mikroskopische Tausendfüßer-Präparate,https://codingdavinci.de/de/daten/mikroskopische-tausendfuesser-praeparate,naturkundemuseum_5_verhoeff.jpg,CC BY-SA 3.0,Museum für Naturkunde Berlin,/sites/default/files/2019-04/naturkundemuseum_5_verhoeff.jpg,image/jpeg,Berlin 2015
Wikidata,Verknüpfung zu Wikidata,https://codingdavinci.de/de/daten/verknuepfung-zu-wikidata,Wikidata-logo.png,CC0 1.0,,/sites/default/files/2019-04/Wikidata-logo.png,image/png,Berlin 2015
Wikidata,Verknüpfung zu Wikidata,https://codingdavinci.de/de/daten/verknuepfung-zu-wikidata,Wikidata-logo.png,CC0 1.0,,/sites/default/files/2019-04/Wikidata-logo.png,image/png,Nord 2016
Wikidata,Verknüpfung zu Wikidata,https://codingdavinci.de/de/daten/verknuepfung-zu-wikidata,Wikidata-logo.png,CC0 1.0,,/sites/default/files/2019-04/Wikidata-logo.png,image/png,Berlin 2017
Wikidata,Verknüpfung zu Wikidata,https://codingdavinci.de/de/daten/verknuepfung-zu-wikidata,Wikidata-logo.png,CC0 1.0,,/sites/default/files/2019-04/Wikidata-logo.png,image/png,Westfalen-Ruhrgebiet 2019
Wikidata,Verknüpfung zu Wikidata,https://codingdavinci.de/de/daten/verknuepfung-zu-wikidata,Wikidata-logo.png,CC0 1.0,,/sites/default/files/2019-04/Wikidata-logo.png,image/png,Niedersachsen 2020
Zentral- und Landesbibliothek Berlin,Einträge des Jüdischen Adressbuchs von Groß-Berlin 1931,https://codingdavinci.de/de/daten/eintraege-des-juedischen-adressbuchs-von-gross-berlin-1931,zlb_juedisches_adressbuch.jpg,public domain,,/sites/default/files/2019-04/zlb_juedisches_adressbuch.jpg,image/jpeg,Berlin 2015
Zentral- und Landesbibliothek Berlin,Einträge des Jüdischen Adressbuchs von Groß-Berlin 1931,https://codingdavinci.de/de/daten/eintraege-des-juedischen-adressbuchs-von-gross-berlin-1931,zlb_juedisches_adressbuch.jpg,public domain,,/sites/default/files/2019-04/zlb_juedisches_adressbuch.jpg,image/jpeg,Berlin 2017
Zentral- und Landesbibliothek Berlin,Einträge des Jüdischen Adressbuchs von Groß-Berlin 1931,https://codingdavinci.de/de/daten/eintraege-des-juedischen-adressbuchs-von-gross-berlin-1931,zlb_juedisches_adressbuch.jpg,public domain,,/sites/default/files/2019-04/zlb_juedisches_adressbuch.jpg,image/jpeg,Berlin 2014
Zentral- und Landesbibliothek Berlin,Zeugnisse und Geschichten aus Berlin,https://codingdavinci.de/de/daten/zeugnisse-und-geschichten-aus-berlin,zentral-landesbibliothek_berlin.jpg,CC0 1.0,,/sites/default/files/2019-04/zentral-landesbibliothek_berlin.jpg,image/jpeg,Berlin 2015
Zentral- und Landesbibliothek Berlin,Berliner Adressbuchdaten (1799-1943),https://codingdavinci.de/de/daten/berliner-adressbuchdaten-1799-1943,zlb_adressbuecher.jpg,CC BY-SA,Zentral- und Landesbibliothek Berlin,/sites/default/files/2019-04/zlb_adressbuecher.jpg,image/jpeg,Berlin 2014
Zentral- und Landesbibliothek Berlin,Bücherwege: Das NS-Raubgut-Projekt der ZLB,https://codingdavinci.de/de/daten/buecherwege-das-ns-raubgut-projekt-der-zlb,zlb_raubgut.jpg,CC BY-SA,Zentral- und Landesbibliothek Berlin,/sites/default/files/2019-04/zlb_raubgut.jpg,image/jpeg,Berlin 2014
"Nationalmuseum, Schweden",Gemälde aus dem Schwedischen Nationalmuseum,https://codingdavinci.de/de/daten/gemaelde-aus-dem-schwedischen-nationalmuseum,Alexander_Roslin_-_The_Lady_with_the_Veil_(the_Artist's_Wife)_-_Google_Art_Project.jpg,CC BY-SA,Schwedisches Nationalmuseum,/sites/default/files/2019-04/Alexander_Roslin_-_The_Lady_with_the_Veil_%28the_Artist%27s_Wife%29_-_Google_Art_Project.jpg,image/jpeg,Nord 2016
"Nationalmuseum, Schweden",Gemälde aus dem Schwedischen Nationalmuseum,https://codingdavinci.de/de/daten/gemaelde-aus-dem-schwedischen-nationalmuseum,Alexander_Roslin_-_The_Lady_with_the_Veil_(the_Artist's_Wife)_-_Google_Art_Project.jpg,CC BY-SA,Schwedisches Nationalmuseum,/sites/default/files/2019-04/Alexander_Roslin_-_The_Lady_with_the_Veil_%28the_Artist%27s_Wife%29_-_Google_Art_Project.jpg,image/jpeg,
"Nationalmuseum, Schweden","Nationalmuseum, Schweden",https://codingdavinci.de/de/daten/nationalmuseum-schweden,,,,,,Nord 2016
"Nationalmuseum, Schweden",Portraits der Sammlung Nicola Pio,https://codingdavinci.de/de/daten/portraits-der-sammlung-nicola-pio,Nationalmuseum_Michelangelo_Buonarotti_SE_NMH 115-1863.jpeg,CC BY-SA,[Name d. Fotografen]/Nationalmuseum,/sites/default/files/2019-04/Nationalmuseum_Michelangelo_Buonarotti_SE_NMH%20115-1863.jpeg,image/jpeg,Nord 2016
KENOM – Virtuelles Münzkabinett,KENOM –  das virtuelle Münzkabinett,https://codingdavinci.de/de/daten/kenom-das-virtuelle-muenzkabinett,kenom.jpg,CC BY-SA 3.0 DE,,/sites/default/files/2019-04/kenom.jpg,image/jpeg,Nord 2016
Deutsche Arbeitsgemeinschaft genealogischer Verbände e.V. (DAGV),Nachweise von Familiennamen,https://codingdavinci.de/de/daten/nachweise-von-familiennamen,,,,,,Nord 2016
Universität Kiel,Das Kieler Gelehrtenverzeichnis,https://codingdavinci.de/de/daten/das-kieler-gelehrtenverzeichnis,,,,,,Nord 2016
Universität Kiel,Opferlisten aus dem Kiel des 2. Weltkriegs,https://codingdavinci.de/de/daten/opferlisten-aus-dem-kiel-des-2-weltkriegs,,,,,,Nord 2016
Verein für Computergenealogie,Geschichtliches Ortsverzeichnis (GOV),https://codingdavinci.de/de/daten/geschichtliches-ortsverzeichnis-gov,,,,,,Nord 2016
Leibniz-Institut für Astrophysik Potsdam (AIP),Sterne und Himmelskörper auf Photoplatte,https://codingdavinci.de/de/daten/sterne-und-himmelskoerper-auf-photoplatte,AIP_collage.jpg,CC0 1.0,,/sites/default/files/2019-04/AIP_collage.jpg,image/jpeg,Nord 2016
Museum für Kunst und Gewerbe Hamburg,Japanische Holzschnitte aus drei Jahrhunderten,https://codingdavinci.de/de/daten/japanische-holzschnitte-aus-drei-jahrhunderten,MKG-IE1896.116-1bearb.jpg,CC BY,,/sites/default/files/2019-04/MKG-IE1896.116-1bearb.jpg,image/jpeg,Nord 2016
Stiftung Historische Museen Hamburg – Museum der Arbeit,Das Werbemittelarchiv von Reemtsma,https://codingdavinci.de/de/daten/das-werbemittelarchiv-von-reemtsma,MdA-Reemtsma-collage.jpg,CC BY,Stiftung Historische Museen Hamburg & Museum der Arbeit,/sites/default/files/2019-04/MdA-Reemtsma-collage.jpg,image/jpeg,Nord 2016
Stiftung Historische Museen Hamburg – Museum für Hamburgische Geschichte,Kein Bier ohne Alster – Brauhaus der Hanse,https://codingdavinci.de/de/daten/kein-bier-ohne-alster-brauhaus-der-hanse,MfHG-Objektbild_1989-50_001-small.jpg,CC BY,Stiftung Historische Museen Hamburg & Museum für Hamburgische Geschichte,/sites/default/files/2019-04/MfHG-Objektbild_1989-50_001-small.jpg,image/jpeg,Nord 2016
Stiftung Historische Museen Hamburg – Altonaer Museum,Altonaer Schiffsporträt-Sammlung,https://codingdavinci.de/de/daten/altonaer-schiffsportraet-sammlung,AB05260-edit.jpg,CC BY-SA 4.0,Stiftung Historische Museen Hamburg – Altonaer Museum,/sites/default/files/2019-04/AB05260-edit.jpg,image/jpeg,Nord 2016
Giant Monkey Software Engineering GmbH,Buchungsdaten der Museen in Hamburg,https://codingdavinci.de/de/daten/buchungsdaten-der-museen-hamburg,,,,,,Nord 2016
Denkmalschutzamt der Freien und Hansestadt Hamburg,Denkmalkartierung Hamburg,https://codingdavinci.de/de/daten/denkmalkartierung-hamburg,denkmalkartierung-hh.jpg,dl-de/by 2.0,"Freie und Hansestadt Hamburg, Kulturbehörde",/sites/default/files/2019-04/denkmalkartierung-hh.jpg,image/jpeg,Nord 2016
KZ-Gedenkstätte Neuengamme,Datenbank: NS-Zwangsarbeit in Hamburg,https://codingdavinci.de/de/daten/datenbank-ns-zwangsarbeit-hamburg,neuengamme-kz-gedaenkstaetten-karte.jpg,CC BY-SA 4.0,KZ-Gedenkstätte Neuengamme,/sites/default/files/2019-04/neuengamme-kz-gedaenkstaetten-karte.jpg,image/jpeg,Nord 2016
Archäologisches Museum Hamburg Stadtmuseum Harburg | Helms-Museum,Archäologie: Die Anfänge Hamburgs,https://codingdavinci.de/de/daten/archaeologie-die-anfaenge-hamburgs,AMH_Pic_Mythos2014_025-small.jpg,CC0 1.0,Archäologisches Museum Hamburg Stadtmuseum Harburg|Helms-Museum,/sites/default/files/2019-04/AMH_Pic_Mythos2014_025-small.jpg,image/jpeg,Nord 2016
Dänisches Nationalmuseum,Online-Sammlung des Dänischen Nationalmuseums,https://codingdavinci.de/de/daten/online-sammlung-des-daenischen-nationalmuseums,nationalmuseet-DO-642_1200.jpg,CC BY-SA,"Nationalmuseet, Danmark",/sites/default/files/2019-04/nationalmuseet-DO-642_1200.jpg,image/jpeg,Nord 2016
Dänisches Ministerium für Schlösser und Kulturangelegenheiten,Erhaltungswürdige Gebäude in Dänemark,https://codingdavinci.de/de/daten/erhaltungswuerdige-gebaeude-daenemark,fbb.jpg,,,/sites/default/files/2019-04/fbb.jpg,image/jpeg,Nord 2016
Wikimedia Sverige,Kunst im öffentlichen Raum in Schweden,https://codingdavinci.de/de/daten/kunst-im-oeffentlichen-raum-schweden,,,,,,Nord 2016
Berlin-Brandenburgische Akademie der Wissenschaften,Alexander von Humboldts Kosmos-Vorträge,https://codingdavinci.de/de/daten/alexander-von-humboldts-kosmos-vortraege,bbaw.jpg,CC BY,"Deutsches Textarchiv, Berlin-Brandenburgische Akademie der Wissenschaften; Hidden Kosmos & Reconstructing Alexander von Humboldt's ""Kosmos-Lectures"", Humboldt-Universität zu Berlin",/sites/default/files/2019-04/bbaw.jpg,image/jpeg,Berlin 2017
Institut für Theaterwissenschaft der FU Berlin,Max Reinhardts Regiebuch zu „Dantons Tod“,https://codingdavinci.de/de/daten/max-reinhardts-regiebuch-zu-dantons-tod,inst-thea.jpg,CC BY-SA,"Institut für Theaterwissenschaft der FU Berlin, Theaterhistorische Sammlungen",/sites/default/files/2019-04/inst-thea.jpg,image/jpeg,Berlin 2017
Lette-Verein Stiftung des öffentlichen Rechts Berlin / Bereich Bibliothek und Archiv,Berufstätige Frauen im 19. Jahrhundert,https://codingdavinci.de/de/daten/berufstaetige-frauen-im-19-jahrhundert,lette-2017.png,CC BY-SA 3.0 DE,Lette-Verein Stiftung des öffentlichen Rechts Berlin,/sites/default/files/2019-04/lette-2017.png,image/png,Berlin 2017
Stiftung Berliner Mauer,Fotos der Berliner Mauer,https://codingdavinci.de/de/daten/fotos-der-berliner-mauer,sbm-2017.png,CC BY-SA 4.0,Stiftung Berliner Mauer,/sites/default/files/2019-04/sbm-2017.png,image/png,Berlin 2017
Bibliothek für Bildungsgeschichtliche Forschung,"Bertuchs ""Bilderbuch für Kinder""",https://codingdavinci.de/de/daten/bertuchs-bilderbuch-fuer-kinder,bbf-2017.jpg,public domain,Bibliothek für Bildungsgeschichtliche Forschung,/sites/default/files/2019-04/bbf-2017.jpg,image/jpeg,Berlin 2017
Stiftung Deutsches Technikmuseum Berlin,Mühlen als technische Zeichnungen,https://codingdavinci.de/de/daten/muehlen-als-technische-zeichnungen,sdtm-muehlen.jpg,CC BY-SA,Deutsches Technikmuseum,/sites/default/files/2019-04/sdtm-muehlen.jpg,image/jpeg,Berlin 2017
Stiftung Deutsches Technikmuseum Berlin,Historische Fahrkartensammlung,https://codingdavinci.de/de/daten/historische-fahrkartensammlung,sdtm-farbkarten.jpg,CC BY-SA,Deutsches Technikmuseum,/sites/default/files/2019-04/sdtm-farbkarten.jpg,image/jpeg,Berlin 2017
FHXB Friedrichshain-Kreuzberg Museum,Künstlerkreis “Kreuzberger Boheme”,https://codingdavinci.de/de/daten/kuenstlerkreis-kreuzberger-boheme,fhxb-kkb.jpg,CC BY 4.0,,/sites/default/files/2019-04/fhxb-kkb.jpg,image/jpeg,Berlin 2017
"Humboldt-Universität zu Berlin, Institut für Kunst- und Bildgeschichte",Kunsthistorische Glasdiasammlung,https://codingdavinci.de/de/daten/kunsthistorische-glasdiasammlung,hu-glasdia.jpg,public domain,Humboldt-Universität zu Berlin,/sites/default/files/2019-04/hu-glasdia.jpg,image/jpeg,Berlin 2017
Konzerthaus Berlin,Datenmaterial des Konzerthauses Berlin,https://codingdavinci.de/de/daten/datenmaterial-des-konzerthauses-berlin,konzerthaus_berlin.jpg,CC0 1.0,,/sites/default/files/2019-04/konzerthaus_berlin.jpg,image/jpeg,Berlin 2017
International Tracing Service (ITS) / ab 2019 Arolsen Archives,Kartei der Reichsvereinigung der Juden,https://codingdavinci.de/de/daten/kartei-der-reichsvereinigung-der-juden,its-reichsver.jpg,CC BY-SA 3.0 DE,International Tracing Service / Arolsen Archives,/sites/default/files/2019-04/its-reichsver.jpg,image/jpeg,Berlin 2017
Wegemuseum,Gut zu Fuß: Werkzeuge aus Schusterwerkstätten,https://codingdavinci.de/de/daten/gut-zu-fuss-werkzeuge-aus-schusterwerkstaetten,wm-schuster.jpg,CC BY-SA,"Barbara Wolff, Archiv Wegemuseum",/sites/default/files/2019-04/wm-schuster.jpg,image/jpeg,Berlin 2017
Landesdenkmalamt Berlin,Berliner Denkmaldaten,https://codingdavinci.de/de/daten/berliner-denkmaldaten,lda-denkmalinfo.jpg,CC BY,Landesdenkmalamt Berlin,/sites/default/files/2019-04/lda-denkmalinfo.jpg,image/jpeg,Berlin 2017
Landesdenkmalamt Berlin,Fremde Münzen unter dem Fußboden,https://codingdavinci.de/de/daten/fremde-muenzen-unter-dem-fussboden,LDA Berliner Rathaus.jpg,CC0 1.0,,/sites/default/files/2019-04/LDA%20Berliner%20Rathaus.jpg,image/jpeg,Berlin 2017
Sächsisches Staatsarchiv,Firmenakten des Börsenvereins der deutschen Buchhändler,https://codingdavinci.de/de/daten/firmenakten-des-boersenvereins-der-deutschen-buchhaendler,006_StaatsarchivL_Firmenakten.jpg,CC0 1.0,,/sites/default/files/2019-04/006_StaatsarchivL_Firmenakten.jpg,image/jpeg,Ost 2018
Forschungsbibliothek Gotha der Universität Erfurt,Fechtbuch von Hans Talhoffer,https://codingdavinci.de/de/daten/fechtbuch-von-hans-talhoffer,004_Gotha_Fechtbuch.tif.jpg,CC BY-SA 4.0,Forschungsbibliothek Gotha der Universität Erfurt,/sites/default/files/2019-04/004_Gotha_Fechtbuch.tif.jpg,image/jpeg,Ost 2018
Stadtgeschichtliches Museum Leipzig,Fotothek des Hermann Vogel zu Leipzig,https://codingdavinci.de/de/daten/fotothek-des-hermann-vogel-zu-leipzig,023_StadtgeschichtlichesMuseumL_Fotos.jpg,CC0 1.0,,/sites/default/files/2019-04/023_StadtgeschichtlichesMuseumL_Fotos.jpg,image/jpeg,Ost 2018
Museum Burg Posterstein,Portraits als Fabelwesen,https://codingdavinci.de/de/daten/portraits-als-fabelwesen,002_Posterstein_Welker.png,CC BY-SA 4.0,Museum Burg Posterstein,/sites/default/files/2019-04/002_Posterstein_Welker.png,image/png,Ost 2018
Mitteldeutscher Verkehrsverbund GmbH,Fahrplandaten der Leipziger Verkehrsbetriebe,https://codingdavinci.de/de/daten/fahrplandaten-der-leipziger-verkehrsbetriebe,035_MDV_LVB.png,dl-de/by 2.0,,/sites/default/files/2019-04/035_MDV_LVB.png,image/png,Ost 2018
DBpedia Association,DBpedia Dataset,https://codingdavinci.de/de/daten/dbpedia-dataset,003_DBpedia.png,CC BY-SA 3.0,DBpedia Association,/sites/default/files/2019-04/003_DBpedia.png,image/png,Ost 2018
Universitätsbibliothek Chemnitz,Lehrbücher der Experimentalphysik,https://codingdavinci.de/de/daten/lehrbuecher-der-experimentalphysik,016_TUChemnitz_Weinhold.png,CC BY-SA,Universitätsbibliothek Chemnitz,/sites/default/files/2019-04/016_TUChemnitz_Weinhold.png,image/png,Ost 2018
Universitätsbibliothek Chemnitz,Bismarck-Album,https://codingdavinci.de/de/daten/bismarck-album,017_TUChemnitz_Bismarck.png,CC0 1.0,Universitätsbibliothek Chemnitz,/sites/default/files/2019-04/017_TUChemnitz_Bismarck.png,image/png,Ost 2018
Stiftung Schloss Friedenstein,Modelle antiker Bauwerke aus Kork,https://codingdavinci.de/de/daten/modelle-antiker-bauwerke-aus-kork,008_Friedenstein_Korkmodelle.jpg,CC0 1.0,Stiftung Schloss Friedenstein Gotha,/sites/default/files/2019-04/008_Friedenstein_Korkmodelle.jpg,image/jpeg,Ost 2018
Stiftung Schloss Friedenstein,Modellfrüchte aus Wachs,https://codingdavinci.de/de/daten/modellfruechte-aus-wachs,009_Friedenstein_Fruechte.jpg,CC0 1.0,Stiftung Schloss Friedenstein Gotha,/sites/default/files/2019-04/009_Friedenstein_Fruechte.jpg,image/jpeg,Ost 2018
Stiftung Schloss Friedenstein,Meissner Porzellan,https://codingdavinci.de/de/daten/meissner-porzellan,010_Friedenstein_Meissen.jpg,CC0 1.0,,/sites/default/files/2019-04/010_Friedenstein_Meissen.jpg,image/jpeg,Ost 2018
Stiftung Schloss Friedenstein,Figuren und Kleinplastiken aus chinesischem Speckstein,https://codingdavinci.de/de/daten/figuren-und-kleinplastiken-aus-chinesischem-speckstein,011_Friedenstein_Speckstein.jpg,CC0 1.0,,/sites/default/files/2019-04/011_Friedenstein_Speckstein.jpg,image/jpeg,Ost 2018
Leipziger Städtische Bibliotheken,Klavier- und Orgelwerke aus dem Andreas-Bach-Buch,https://codingdavinci.de/de/daten/klavier-und-orgelwerke-aus-dem-andreas-bach-buch,024_StadtbibL_AndreasBach.jpg,CC BY 4.0,"Stadt Leipzig, Leipziger Stadtbibliothek - Musikbibliothek (D-LEm) Becker III.8.4",/sites/default/files/2019-04/024_StadtbibL_AndreasBach.jpg,image/jpeg,Ost 2018
